datetime,open,high,low,close,volume
2025-01-01 09:15:00+05:30,1214.85,1217.0,1213.5,1216.3,295971
2025-01-01 09:30:00+05:30,1216.3,1217.9,1215.4,1216.2,145174
2025-01-01 09:45:00+05:30,1216.1,1216.4,1211.6,1213.0,179283
2025-01-01 10:00:00+05:30,1212.75,1216.0,1212.1,1215.5,110582
2025-01-01 10:15:00+05:30,1215.5,1216.9,1214.2,1216.4,196806
2025-01-01 10:30:00+05:30,1216.4,1218.5,1215.8,1217.05,336838
2025-01-01 10:45:00+05:30,1217.05,1221.0,1216.65,1220.3,248380
2025-01-01 11:00:00+05:30,1220.3,1220.8,1219.25,1220.3,116450
2025-01-01 11:15:00+05:30,1220.35,1222.55,1218.5,1219.9,189746
2025-01-01 11:30:00+05:30,1219.75,1220.5,1217.05,1219.6,130433
2025-01-01 11:45:00+05:30,1219.55,1220.5,1216.6,1217.8,102425
2025-01-01 12:00:00+05:30,1217.8,1220.75,1217.45,1220.3,208104
2025-01-01 12:15:00+05:30,1220.2,1225.4,1220.0,1223.9,581733
2025-01-01 12:30:00+05:30,1223.9,1226.3,1223.2,1223.95,352500
2025-01-01 12:45:00+05:30,1223.95,1225.95,1222.2,1222.5,279298
2025-01-01 13:00:00+05:30,1222.7,1223.45,1221.0,1222.15,133649
2025-01-01 13:15:00+05:30,1222.0,1223.7,1221.15,1221.4,90986
2025-01-01 13:30:00+05:30,1221.4,1223.35,1221.05,1222.95,80093
2025-01-01 13:45:00+05:30,1222.95,1223.9,1221.7,1222.85,187253
2025-01-01 14:00:00+05:30,1223.05,1225.95,1222.95,1224.15,592754
2025-01-01 14:15:00+05:30,1224.05,1224.3,1222.15,1223.65,182172
2025-01-01 14:30:00+05:30,1223.6,1225.95,1223.05,1223.35,196748
2025-01-01 14:45:00+05:30,1223.35,1223.6,1220.4,1220.9,256457
2025-01-01 15:00:00+05:30,1221.0,1221.85,1219.65,1221.4,345788
2025-01-01 15:15:00+05:30,1221.35,1223.0,1220.75,1222.75,349936
2025-01-02 09:15:00+05:30,1221.25,1228.55,1221.25,1223.75,662036
