datetime,open,high,low,close,volume
2025-01-01 09:15:00+05:30,1889.9,1902.95,1880.8,1886.7,278402
2025-01-01 10:15:00+05:30,1886.7,1894.9,1878.65,1886.85,334353
2025-01-01 11:15:00+05:30,1887.2,1893.95,1884.15,1886.7,134136
2025-01-01 12:15:00+05:30,1886.65,1894.5,1884.85,1889.0,106537
2025-01-01 13:15:00+05:30,1889.05,1894.0,1887.3,1890.95,107775
2025-01-01 14:15:00+05:30,1890.9,1892.65,1887.8,1889.0,267604
2025-01-01 15:15:00+05:30,1888.95,1894.0,1887.05,1894.0,109149
2025-01-02 09:15:00+05:30,1892.0,1896.0,1867.3,1870.0,739814
2025-01-02 10:15:00+05:30,1868.85,1875.2,1864.95,1871.9,463515
2025-01-02 11:15:00+05:30,1872.75,1877.65,1869.35,1870.75,216212
2025-01-02 12:15:00+05:30,1870.75,1881.0,1869.5,1876.7,263605
2025-01-02 13:15:00+05:30,1876.95,1877.95,1871.8,1874.65,136682
2025-01-02 14:15:00+05:30,1874.65,1879.95,1874.1,1877.7,412602
2025-01-02 15:15:00+05:30,1877.6,1882.1,1874.1,1874.1,274428
2025-01-03 09:15:00+05:30,1878.0,1884.0,1860.1,1862.35,144445
2025-01-03 10:15:00+05:30,1862.35,1869.4,1858.5,1860.6,197191
2025-01-03 11:15:00+05:30,1861.2,1865.8,1855.75,1857.85,188146
2025-01-03 12:15:00+05:30,1857.85,1857.85,1852.0,1853.55,140514
2025-01-03 13:15:00+05:30,1853.5,1856.1,1848.3,1852.4,173257
2025-01-03 14:15:00+05:30,1852.4,1858.15,1847.95,1848.25,459217
2025-01-03 15:15:00+05:30,1848.8,1851.25,1844.0,1848.65,212804
2025-01-06 09:15:00+05:30,1850.5,1856.5,1835.35,1844.55,207130
2025-01-06 10:15:00+05:30,1845.15,1848.6,1838.25,1839.95,121499
2025-01-06 11:15:00+05:30,1840.0,1841.0,1825.65,1840.0,162657
2025-01-06 12:15:00+05:30,1840.0,1842.85,1836.05,1840.9,113507
2025-01-06 13:15:00+05:30,1840.9,1842.85,1837.2,1838.95,206903
2025-01-06 14:15:00+05:30,1839.35,1850.0,1837.0,1845.75,452315
2025-01-06 15:15:00+05:30,1845.9,1851.0,1842.6,1849.2,133614
2025-01-07 09:15:00+05:30,1848.55,1861.75,1848.55,1859.25,233686
2025-01-07 10:15:00+05:30,1859.75,1863.05,1851.5,1859.95,212803
2025-01-07 11:15:00+05:30,1860.05,1865.0,1855.25,1855.85,207619
2025-01-07 12:15:00+05:30,1855.85,1858.75,1851.5,1854.3,164817
2025-01-07 13:15:00+05:30,1854.3,1855.0,1845.65,1849.05,198358
2025-01-07 14:15:00+05:30,1849.05,1856.9,1847.35,1853.9,416704
2025-01-07 15:15:00+05:30,1853.95,1855.8,1847.15,1852.0,181554
2025-01-08 09:15:00+05:30,1862.6,1862.6,1839.2,1854.55,273352
2025-01-08 10:15:00+05:30,1854.45,1857.0,1842.45,1845.5,192824
2025-01-08 11:15:00+05:30,1845.65,1848.6,1838.05,1840.55,155809
2025-01-08 12:15:00+05:30,1840.55,1842.25,1833.85,1836.15,130163
2025-01-08 13:15:00+05:30,1836.2,1843.55,1829.2,1843.45,160605
2025-01-08 14:15:00+05:30,1843.15,1846.15,1835.0,1839.35,269803
2025-01-08 15:15:00+05:30,1839.35,1839.55,1831.95,1832.8,115467
2025-01-09 09:15:00+05:30,1841.0,1841.0,1814.0,1820.05,215759
2025-01-09 10:15:00+05:30,1820.05,1826.15,1818.45,1821.1,141026
2025-01-09 11:15:00+05:30,1821.1,1828.6,1820.0,1826.35,111792
2025-01-09 12:15:00+05:30,1826.35,1833.3,1825.55,1829.8,114622
2025-01-09 13:15:00+05:30,1829.8,1832.4,1824.7,1830.65,122945
