student_roll_number,strategy_submission_number,symbol,timeframe,entry_trade_time,exit_trade_time,entry_trade_price,exit_trade_price,qty,fees,cumulative_capital_after_trade
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-01-15 10:15:00+05:30,2025-01-15 14:15:00+05:30,1757.4,1755.75,54,48,99862.9
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-01-16 10:15:00+05:30,2025-01-16 11:15:00+05:30,1748.65,1764.65,54,48,100678.9
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-01-21 09:15:00+05:30,2025-01-21 11:15:00+05:30,1781.95,1792.5,53,48,101190.05
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-01-22 09:15:00+05:30,2025-01-22 10:15:00+05:30,1783.1,1790.45,53,48,101531.6
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-01-27 09:15:00+05:30,2025-01-27 12:15:00+05:30,1801.3,1784.05,53,48,100569.35
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-03 10:15:00+05:30,2025-02-03 12:15:00+05:30,1722.4,1741.65,55,48,101580.1
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-05 10:15:00+05:30,2025-02-05 13:15:00+05:30,1743.6,1755.2,55,48,102170.1
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-06 10:15:00+05:30,2025-02-06 13:15:00+05:30,1737.65,1747.0,55,48,102636.35
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-07 10:15:00+05:30,2025-02-07 12:15:00+05:30,1735.05,1741.9,56,48,102971.95
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-10 10:15:00+05:30,2025-02-10 12:15:00+05:30,1729.35,1738.45,56,48,103433.55
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-11 10:15:00+05:30,2025-02-11 13:15:00+05:30,1724.9,1704.4,57,48,102217.05
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-12 10:15:00+05:30,2025-02-12 12:15:00+05:30,1700.65,1710.2,57,48,102713.4
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-13 09:15:00+05:30,2025-02-13 10:15:00+05:30,1723.15,1717.9,56,48,102371.4
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-14 10:15:00+05:30,2025-02-14 13:15:00+05:30,1709.1,1697.35,57,48,101653.65
23ME3EP03,2,NSE:SUNPHARMA-EQ,60,2025-02-19 09:15:00+05:30,2025-02-19 13:15:00+05:30,1689.25,1683.5,57,48,101277.9
